"",".id","tw_stamp"
"346","10.1371/journal.pone.0066998","Wed Jun 12 23:52:02 +0000 2013"
"347","10.1371/journal.pone.0066998","Wed Jun 12 23:54:02 +0000 2013"
"348","10.1371/journal.pone.0066998","Wed Jun 12 23:55:20 +0000 2013"
"349","10.1371/journal.pone.0066998","Wed Jun 12 23:55:34 +0000 2013"
"350","10.1371/journal.pone.0066998","Wed Jun 12 23:55:38 +0000 2013"
"351","10.1371/journal.pone.0066998","Wed Jun 12 23:56:33 +0000 2013"
"352","10.1371/journal.pone.0066998","Wed Jun 12 23:56:41 +0000 2013"
"353","10.1371/journal.pone.0066998","Wed Jun 12 23:59:10 +0000 2013"
"354","10.1371/journal.pone.0066998","Thu Jun 13 00:00:15 +0000 2013"
"355","10.1371/journal.pone.0066998","Thu Jun 13 00:00:33 +0000 2013"
"356","10.1371/journal.pone.0066998","Thu Jun 13 00:01:07 +0000 2013"
"357","10.1371/journal.pone.0066998","Thu Jun 13 00:01:18 +0000 2013"
"358","10.1371/journal.pone.0066998","Thu Jun 13 00:01:31 +0000 2013"
"359","10.1371/journal.pone.0066998","Thu Jun 13 00:01:36 +0000 2013"
"360","10.1371/journal.pone.0066998","Thu Jun 13 00:01:40 +0000 2013"
"361","10.1371/journal.pone.0066998","Thu Jun 13 00:01:51 +0000 2013"
"362","10.1371/journal.pone.0066998","Thu Jun 13 00:02:10 +0000 2013"
"363","10.1371/journal.pone.0066998","Thu Jun 13 00:02:13 +0000 2013"
"364","10.1371/journal.pone.0066998","Thu Jun 13 00:02:20 +0000 2013"
"365","10.1371/journal.pone.0066998","Thu Jun 13 00:03:09 +0000 2013"
"366","10.1371/journal.pone.0066998","Thu Jun 13 00:03:21 +0000 2013"
"367","10.1371/journal.pone.0066998","Thu Jun 13 00:03:24 +0000 2013"
"368","10.1371/journal.pone.0066998","Thu Jun 13 00:04:09 +0000 2013"
"369","10.1371/journal.pone.0066998","Thu Jun 13 00:07:42 +0000 2013"
"370","10.1371/journal.pone.0066998","Thu Jun 13 00:08:40 +0000 2013"
"371","10.1371/journal.pone.0066998","Thu Jun 13 00:10:41 +0000 2013"
"372","10.1371/journal.pone.0066998","Thu Jun 13 00:16:10 +0000 2013"
"373","10.1371/journal.pone.0066998","Thu Jun 13 00:17:20 +0000 2013"
"374","10.1371/journal.pone.0066998","Thu Jun 13 00:19:12 +0000 2013"
"375","10.1371/journal.pone.0066998","Thu Jun 13 00:19:31 +0000 2013"
"376","10.1371/journal.pone.0066998","Thu Jun 13 00:20:51 +0000 2013"
"377","10.1371/journal.pone.0066998","Thu Jun 13 00:21:00 +0000 2013"
"378","10.1371/journal.pone.0066998","Thu Jun 13 00:22:59 +0000 2013"
"379","10.1371/journal.pone.0066998","Thu Jun 13 00:23:28 +0000 2013"
"380","10.1371/journal.pone.0066998","Thu Jun 13 00:24:16 +0000 2013"
"381","10.1371/journal.pone.0066998","Thu Jun 13 00:26:34 +0000 2013"
"382","10.1371/journal.pone.0066998","Thu Jun 13 00:28:07 +0000 2013"
"383","10.1371/journal.pone.0066998","Thu Jun 13 00:28:20 +0000 2013"
"384","10.1371/journal.pone.0066998","Thu Jun 13 00:29:40 +0000 2013"
"385","10.1371/journal.pone.0066998","Thu Jun 13 00:31:13 +0000 2013"
"386","10.1371/journal.pone.0066998","Thu Jun 13 00:31:39 +0000 2013"
"387","10.1371/journal.pone.0066998","Thu Jun 13 00:33:07 +0000 2013"
"388","10.1371/journal.pone.0066998","Thu Jun 13 00:33:18 +0000 2013"
"389","10.1371/journal.pone.0066998","Thu Jun 13 00:34:18 +0000 2013"
"390","10.1371/journal.pone.0066998","Thu Jun 13 00:37:41 +0000 2013"
"391","10.1371/journal.pone.0066998","Thu Jun 13 00:38:59 +0000 2013"
"392","10.1371/journal.pone.0066998","Thu Jun 13 00:40:49 +0000 2013"
"393","10.1371/journal.pone.0066998","Thu Jun 13 00:43:47 +0000 2013"
"394","10.1371/journal.pone.0066998","Thu Jun 13 00:48:01 +0000 2013"
"395","10.1371/journal.pone.0066998","Thu Jun 13 00:51:33 +0000 2013"
"396","10.1371/journal.pone.0066998","Thu Jun 13 00:57:36 +0000 2013"
"397","10.1371/journal.pone.0066998","Thu Jun 13 00:58:11 +0000 2013"
"398","10.1371/journal.pone.0066998","Thu Jun 13 00:58:59 +0000 2013"
"399","10.1371/journal.pone.0066998","Thu Jun 13 01:00:59 +0000 2013"
"400","10.1371/journal.pone.0066998","Thu Jun 13 01:01:31 +0000 2013"
"401","10.1371/journal.pone.0066998","Thu Jun 13 01:03:47 +0000 2013"
"402","10.1371/journal.pone.0066998","Thu Jun 13 01:04:37 +0000 2013"
"403","10.1371/journal.pone.0066998","Thu Jun 13 01:05:31 +0000 2013"
"404","10.1371/journal.pone.0066998","Thu Jun 13 01:11:47 +0000 2013"
"405","10.1371/journal.pone.0066998","Thu Jun 13 01:15:02 +0000 2013"
"406","10.1371/journal.pone.0066998","Thu Jun 13 01:16:02 +0000 2013"
"407","10.1371/journal.pone.0066998","Thu Jun 13 01:16:45 +0000 2013"
"408","10.1371/journal.pone.0066998","Thu Jun 13 01:16:49 +0000 2013"
"409","10.1371/journal.pone.0066998","Thu Jun 13 01:19:27 +0000 2013"
"410","10.1371/journal.pone.0066998","Thu Jun 13 01:20:30 +0000 2013"
"411","10.1371/journal.pone.0066998","Thu Jun 13 01:26:45 +0000 2013"
"412","10.1371/journal.pone.0066998","Thu Jun 13 01:31:15 +0000 2013"
"413","10.1371/journal.pone.0066998","Thu Jun 13 01:31:30 +0000 2013"
"414","10.1371/journal.pone.0066998","Thu Jun 13 01:35:21 +0000 2013"
"415","10.1371/journal.pone.0066998","Thu Jun 13 01:47:45 +0000 2013"
"416","10.1371/journal.pone.0066998","Thu Jun 13 01:48:44 +0000 2013"
"417","10.1371/journal.pone.0066998","Thu Jun 13 01:52:49 +0000 2013"
"418","10.1371/journal.pone.0066998","Thu Jun 13 01:58:32 +0000 2013"
"419","10.1371/journal.pone.0066998","Thu Jun 13 01:58:55 +0000 2013"
"420","10.1371/journal.pone.0066998","Thu Jun 13 02:00:14 +0000 2013"
"421","10.1371/journal.pone.0066998","Thu Jun 13 02:02:55 +0000 2013"
"422","10.1371/journal.pone.0066998","Thu Jun 13 02:07:01 +0000 2013"
"423","10.1371/journal.pone.0066998","Thu Jun 13 02:12:51 +0000 2013"
"424","10.1371/journal.pone.0066998","Thu Jun 13 02:13:46 +0000 2013"
"425","10.1371/journal.pone.0066998","Thu Jun 13 02:14:09 +0000 2013"
"426","10.1371/journal.pone.0066998","Thu Jun 13 02:15:22 +0000 2013"
"427","10.1371/journal.pone.0066998","Thu Jun 13 02:15:26 +0000 2013"
"428","10.1371/journal.pone.0066998","Thu Jun 13 02:24:47 +0000 2013"
"429","10.1371/journal.pone.0066998","Thu Jun 13 02:25:29 +0000 2013"
"430","10.1371/journal.pone.0066998","Thu Jun 13 02:26:06 +0000 2013"
"431","10.1371/journal.pone.0066998","Thu Jun 13 02:26:15 +0000 2013"
"432","10.1371/journal.pone.0066998","Thu Jun 13 02:26:25 +0000 2013"
"433","10.1371/journal.pone.0066998","Thu Jun 13 02:35:47 +0000 2013"
"434","10.1371/journal.pone.0066998","Thu Jun 13 02:40:09 +0000 2013"
"435","10.1371/journal.pone.0066998","Thu Jun 13 02:41:12 +0000 2013"
"436","10.1371/journal.pone.0066998","Thu Jun 13 02:42:19 +0000 2013"
"437","10.1371/journal.pone.0066998","Thu Jun 13 02:43:16 +0000 2013"
"438","10.1371/journal.pone.0066998","Thu Jun 13 02:51:39 +0000 2013"
"439","10.1371/journal.pone.0066998","Thu Jun 13 02:51:41 +0000 2013"
"440","10.1371/journal.pone.0066998","Thu Jun 13 02:55:03 +0000 2013"
"441","10.1371/journal.pone.0066998","Thu Jun 13 02:56:35 +0000 2013"
"442","10.1371/journal.pone.0066998","Thu Jun 13 02:58:47 +0000 2013"
"443","10.1371/journal.pone.0066998","Thu Jun 13 03:02:17 +0000 2013"
"444","10.1371/journal.pone.0066998","Thu Jun 13 03:05:42 +0000 2013"
"445","10.1371/journal.pone.0066998","Thu Jun 13 03:07:08 +0000 2013"
"446","10.1371/journal.pone.0066998","Thu Jun 13 03:08:37 +0000 2013"
"447","10.1371/journal.pone.0066998","Thu Jun 13 03:15:28 +0000 2013"
"448","10.1371/journal.pone.0066998","Thu Jun 13 03:15:40 +0000 2013"
"449","10.1371/journal.pone.0066998","Thu Jun 13 03:17:00 +0000 2013"
"450","10.1371/journal.pone.0066998","Thu Jun 13 03:17:27 +0000 2013"
"451","10.1371/journal.pone.0066998","Thu Jun 13 03:17:44 +0000 2013"
"452","10.1371/journal.pone.0066998","Thu Jun 13 03:17:49 +0000 2013"
"453","10.1371/journal.pone.0066998","Thu Jun 13 03:17:52 +0000 2013"
"454","10.1371/journal.pone.0066998","Thu Jun 13 03:18:12 +0000 2013"
"455","10.1371/journal.pone.0066998","Thu Jun 13 03:18:50 +0000 2013"
"456","10.1371/journal.pone.0066998","Thu Jun 13 03:18:52 +0000 2013"
"457","10.1371/journal.pone.0066998","Thu Jun 13 03:19:18 +0000 2013"
"458","10.1371/journal.pone.0066998","Thu Jun 13 03:19:42 +0000 2013"
"459","10.1371/journal.pone.0066998","Thu Jun 13 03:20:05 +0000 2013"
"460","10.1371/journal.pone.0066998","Thu Jun 13 03:20:17 +0000 2013"
"461","10.1371/journal.pone.0066998","Thu Jun 13 03:20:30 +0000 2013"
"462","10.1371/journal.pone.0066998","Thu Jun 13 03:20:37 +0000 2013"
"463","10.1371/journal.pone.0066998","Thu Jun 13 03:20:53 +0000 2013"
"464","10.1371/journal.pone.0066998","Thu Jun 13 03:21:12 +0000 2013"
"465","10.1371/journal.pone.0066998","Thu Jun 13 03:21:19 +0000 2013"
"466","10.1371/journal.pone.0066998","Thu Jun 13 03:21:43 +0000 2013"
"467","10.1371/journal.pone.0066998","Thu Jun 13 03:22:04 +0000 2013"
"468","10.1371/journal.pone.0066998","Thu Jun 13 03:22:41 +0000 2013"
"469","10.1371/journal.pone.0066998","Thu Jun 13 03:23:03 +0000 2013"
"470","10.1371/journal.pone.0066998","Thu Jun 13 03:23:55 +0000 2013"
"471","10.1371/journal.pone.0066998","Thu Jun 13 03:24:23 +0000 2013"
"472","10.1371/journal.pone.0066998","Thu Jun 13 03:24:40 +0000 2013"
"473","10.1371/journal.pone.0066998","Thu Jun 13 03:25:24 +0000 2013"
"474","10.1371/journal.pone.0066998","Thu Jun 13 03:26:52 +0000 2013"
"475","10.1371/journal.pone.0066998","Thu Jun 13 03:26:55 +0000 2013"
"476","10.1371/journal.pone.0066998","Thu Jun 13 03:27:11 +0000 2013"
"477","10.1371/journal.pone.0066998","Thu Jun 13 03:28:39 +0000 2013"
"478","10.1371/journal.pone.0066998","Thu Jun 13 03:28:49 +0000 2013"
"479","10.1371/journal.pone.0066998","Thu Jun 13 03:29:18 +0000 2013"
"480","10.1371/journal.pone.0066998","Thu Jun 13 03:31:14 +0000 2013"
"481","10.1371/journal.pone.0066998","Thu Jun 13 03:33:25 +0000 2013"
"482","10.1371/journal.pone.0066998","Thu Jun 13 03:36:58 +0000 2013"
"483","10.1371/journal.pone.0066998","Thu Jun 13 03:37:26 +0000 2013"
"484","10.1371/journal.pone.0066998","Thu Jun 13 03:39:01 +0000 2013"
"485","10.1371/journal.pone.0066998","Thu Jun 13 03:40:52 +0000 2013"
"486","10.1371/journal.pone.0066998","Thu Jun 13 03:41:43 +0000 2013"
"487","10.1371/journal.pone.0066998","Thu Jun 13 03:42:43 +0000 2013"
"488","10.1371/journal.pone.0066998","Thu Jun 13 03:43:06 +0000 2013"
"489","10.1371/journal.pone.0066998","Thu Jun 13 03:44:52 +0000 2013"
"490","10.1371/journal.pone.0066998","Thu Jun 13 03:46:10 +0000 2013"
"491","10.1371/journal.pone.0066998","Thu Jun 13 03:47:42 +0000 2013"
"492","10.1371/journal.pone.0066998","Thu Jun 13 03:48:12 +0000 2013"
"493","10.1371/journal.pone.0066998","Thu Jun 13 03:50:52 +0000 2013"
"494","10.1371/journal.pone.0066998","Thu Jun 13 03:53:15 +0000 2013"
"495","10.1371/journal.pone.0066998","Thu Jun 13 03:53:46 +0000 2013"
"496","10.1371/journal.pone.0066998","Thu Jun 13 03:58:33 +0000 2013"
"497","10.1371/journal.pone.0066998","Thu Jun 13 04:11:25 +0000 2013"
"498","10.1371/journal.pone.0066998","Thu Jun 13 04:15:54 +0000 2013"
"499","10.1371/journal.pone.0066998","Thu Jun 13 04:29:13 +0000 2013"
"500","10.1371/journal.pone.0066998","Thu Jun 13 04:54:49 +0000 2013"
"501","10.1371/journal.pone.0066998","Thu Jun 13 04:58:43 +0000 2013"
"502","10.1371/journal.pone.0066998","Thu Jun 13 04:59:14 +0000 2013"
"503","10.1371/journal.pone.0066998","Thu Jun 13 05:00:51 +0000 2013"
"504","10.1371/journal.pone.0066998","Thu Jun 13 05:01:26 +0000 2013"
"505","10.1371/journal.pone.0066998","Thu Jun 13 05:01:28 +0000 2013"
"506","10.1371/journal.pone.0066998","Thu Jun 13 05:01:51 +0000 2013"
"507","10.1371/journal.pone.0066998","Thu Jun 13 05:02:09 +0000 2013"
"508","10.1371/journal.pone.0066998","Thu Jun 13 05:02:20 +0000 2013"
"509","10.1371/journal.pone.0066998","Thu Jun 13 05:03:56 +0000 2013"
"510","10.1371/journal.pone.0066998","Thu Jun 13 05:04:37 +0000 2013"
"511","10.1371/journal.pone.0066998","Thu Jun 13 05:04:38 +0000 2013"
"512","10.1371/journal.pone.0066998","Thu Jun 13 05:04:55 +0000 2013"
"513","10.1371/journal.pone.0066998","Thu Jun 13 05:05:28 +0000 2013"
"514","10.1371/journal.pone.0066998","Thu Jun 13 05:06:42 +0000 2013"
"515","10.1371/journal.pone.0066998","Thu Jun 13 05:08:49 +0000 2013"
"516","10.1371/journal.pone.0066998","Thu Jun 13 05:12:06 +0000 2013"
"517","10.1371/journal.pone.0066998","Thu Jun 13 05:15:27 +0000 2013"
"518","10.1371/journal.pone.0066998","Thu Jun 13 05:26:29 +0000 2013"
"519","10.1371/journal.pone.0066998","Thu Jun 13 05:31:59 +0000 2013"
"520","10.1371/journal.pone.0066998","Thu Jun 13 06:08:00 +0000 2013"
"521","10.1371/journal.pone.0066998","Thu Jun 13 06:13:05 +0000 2013"
"522","10.1371/journal.pone.0066998","Thu Jun 13 07:10:36 +0000 2013"
"523","10.1371/journal.pone.0066998","Thu Jun 13 07:11:37 +0000 2013"
"524","10.1371/journal.pone.0066998","Thu Jun 13 07:13:40 +0000 2013"
"525","10.1371/journal.pone.0066998","Thu Jun 13 07:20:31 +0000 2013"
"526","10.1371/journal.pone.0066998","Thu Jun 13 09:00:18 +0000 2013"
"527","10.1371/journal.pone.0066998","Thu Jun 13 10:34:10 +0000 2013"
"528","10.1371/journal.pone.0066998","Thu Jun 13 10:37:55 +0000 2013"
"529","10.1371/journal.pone.0066998","Thu Jun 13 10:38:12 +0000 2013"
"530","10.1371/journal.pone.0066998","Thu Jun 13 10:39:19 +0000 2013"
"531","10.1371/journal.pone.0066998","Thu Jun 13 10:39:26 +0000 2013"
"532","10.1371/journal.pone.0066998","Thu Jun 13 10:39:32 +0000 2013"
"533","10.1371/journal.pone.0066998","Thu Jun 13 10:39:38 +0000 2013"
"534","10.1371/journal.pone.0066998","Thu Jun 13 10:39:41 +0000 2013"
"535","10.1371/journal.pone.0066998","Thu Jun 13 10:39:51 +0000 2013"
"536","10.1371/journal.pone.0066998","Thu Jun 13 10:40:40 +0000 2013"
"537","10.1371/journal.pone.0066998","Thu Jun 13 10:43:39 +0000 2013"
"538","10.1371/journal.pone.0066998","Thu Jun 13 10:44:28 +0000 2013"
"539","10.1371/journal.pone.0066998","Thu Jun 13 10:49:39 +0000 2013"
"540","10.1371/journal.pone.0066998","Thu Jun 13 10:53:16 +0000 2013"
"541","10.1371/journal.pone.0066998","Thu Jun 13 10:53:24 +0000 2013"
"542","10.1371/journal.pone.0066998","Thu Jun 13 10:57:10 +0000 2013"
"543","10.1371/journal.pone.0066998","Thu Jun 13 11:23:05 +0000 2013"
"544","10.1371/journal.pone.0066998","Thu Jun 13 12:01:13 +0000 2013"
"545","10.1371/journal.pone.0066998","Thu Jun 13 12:03:23 +0000 2013"
"546","10.1371/journal.pone.0066998","Thu Jun 13 12:03:37 +0000 2013"
"547","10.1371/journal.pone.0066998","Thu Jun 13 12:10:08 +0000 2013"
"548","10.1371/journal.pone.0066998","Thu Jun 13 12:45:55 +0000 2013"
"549","10.1371/journal.pone.0066998","Thu Jun 13 13:39:06 +0000 2013"
"550","10.1371/journal.pone.0066998","Thu Jun 13 13:40:52 +0000 2013"
"551","10.1371/journal.pone.0066998","Thu Jun 13 13:56:08 +0000 2013"
"552","10.1371/journal.pone.0066998","Thu Jun 13 15:12:10 +0000 2013"
"553","10.1371/journal.pone.0066998","Thu Jun 13 15:13:09 +0000 2013"
"554","10.1371/journal.pone.0066998","Thu Jun 13 15:14:51 +0000 2013"
"555","10.1371/journal.pone.0066998","Thu Jun 13 15:37:31 +0000 2013"
"556","10.1371/journal.pone.0066998","Thu Jun 13 15:51:50 +0000 2013"
"557","10.1371/journal.pone.0066998","Sat Jun 15 00:21:52 +0000 2013"
"558","10.1371/journal.pone.0066998","Sun Jun 16 10:47:59 +0000 2013"
"559","10.1371/journal.pone.0066998","Sun Jun 16 13:50:14 +0000 2013"
"560","10.1371/journal.pone.0066998","Sun Jun 16 13:55:52 +0000 2013"
"561","10.1371/journal.pone.0066995","Thu Jul 11 23:25:23 +0000 2013"
"562","10.1371/journal.pone.0067000","Sat Sep 14 22:50:48 +0000 2013"
"563","10.1371/journal.pone.0066930","Thu Jun 27 22:17:39 +0000 2013"
"564","10.1371/journal.pone.0063797","Fri May 31 01:01:23 +0000 2013"
"565","10.1371/journal.pone.0063797","Fri May 31 06:47:13 +0000 2013"
"566","10.1371/journal.ppat.1003262","Sat May 04 00:22:15 +0000 2013"
"567","10.1371/journal.ppat.1003262","Fri May 10 11:19:11 +0000 2013"
"568","10.1371/journal.ppat.1003262","Mon Jun 17 12:55:15 +0000 2013"
"569","10.1371/journal.pone.0066922","Tue Jul 02 03:29:52 +0000 2013"
"570","10.1371/journal.pone.0066922","Tue Jul 02 03:34:20 +0000 2013"
"571","10.1371/journal.pone.0066922","Tue Jul 02 03:58:42 +0000 2013"
"572","10.1371/journal.pone.0066922","Tue Jul 02 04:42:11 +0000 2013"
"573","10.1371/journal.pone.0066922","Tue Jul 02 06:05:43 +0000 2013"
"574","10.1371/journal.pone.0066922","Tue Jul 02 06:37:12 +0000 2013"
"575","10.1371/journal.pone.0066922","Tue Jul 02 06:45:47 +0000 2013"
"576","10.1371/journal.pone.0066922","Tue Jul 02 06:57:18 +0000 2013"
"577","10.1371/journal.pone.0066922","Tue Jul 02 12:01:28 +0000 2013"
"578","10.1371/journal.pone.0066922","Tue Jul 02 14:02:04 +0000 2013"
"579","10.1371/journal.pone.0066922","Tue Jul 02 14:04:24 +0000 2013"
"580","10.1371/journal.pone.0066922","Tue Jul 02 15:28:05 +0000 2013"
"581","10.1371/journal.pone.0066922","Tue Jul 02 15:59:51 +0000 2013"
"582","10.1371/journal.pone.0066922","Tue Jul 02 16:00:04 +0000 2013"
"583","10.1371/journal.pone.0066922","Tue Jul 02 16:12:16 +0000 2013"
"584","10.1371/journal.pone.0066922","Tue Jul 02 16:20:25 +0000 2013"
"585","10.1371/journal.pone.0066922","Tue Jul 02 16:28:37 +0000 2013"
"586","10.1371/journal.pone.0066922","Tue Jul 02 17:14:22 +0000 2013"
"587","10.1371/journal.pone.0066922","Wed Jul 03 02:54:54 +0000 2013"
"588","10.1371/journal.pone.0066922","Wed Jul 03 03:23:01 +0000 2013"
"589","10.1371/journal.pone.0066922","Wed Jul 03 03:35:32 +0000 2013"
"590","10.1371/journal.pone.0066922","Wed Jul 03 03:36:04 +0000 2013"
"591","10.1371/journal.pone.0066922","Wed Jul 03 03:57:58 +0000 2013"
"592","10.1371/journal.pone.0066922","Wed Jul 03 18:48:15 +0000 2013"
"593","10.1371/journal.pone.0063796","Fri May 17 22:01:03 +0000 2013"
"594","10.1371/journal.pone.0063796","Fri May 17 23:17:43 +0000 2013"
"595","10.1371/journal.pone.0063796","Fri May 17 23:27:02 +0000 2013"
"596","10.1371/journal.pone.0063796","Tue Jun 04 11:04:13 +0000 2013"
"597","10.1371/journal.pone.0063796","Tue Jun 04 13:40:45 +0000 2013"
"598","10.1371/journal.pone.0063796","Tue Jun 04 13:40:45 +0000 2013"
"599","10.1371/journal.pone.0063796","Tue Jun 04 13:58:11 +0000 2013"
"600","10.1371/journal.pone.0063801","Wed Jun 05 05:17:07 +0000 2013"
"601","10.1371/journal.pone.0063903","Fri Jun 14 21:58:43 +0000 2013"
"602","10.1371/journal.pone.0063903","Fri Jun 14 22:10:17 +0000 2013"
"603","10.1371/journal.pone.0063903","Fri Jun 14 22:28:44 +0000 2013"
"604","10.1371/journal.pone.0063903","Fri Jun 14 22:52:24 +0000 2013"
"605","10.1371/journal.pone.0063903","Fri Jun 14 23:56:45 +0000 2013"
"606","10.1371/journal.pone.0063903","Sat Jun 15 09:57:47 +0000 2013"
"607","10.1371/journal.pone.0063903","Sat Jun 15 10:43:02 +0000 2013"
"608","10.1371/journal.pone.0063903","Sat Jun 15 12:07:30 +0000 2013"
"609","10.1371/journal.pone.0063903","Sat Jun 15 13:28:10 +0000 2013"
"610","10.1371/journal.pone.0063903","Sat Jun 15 15:42:44 +0000 2013"
"611","10.1371/journal.pone.0063903","Sat Jun 15 17:29:58 +0000 2013"
"612","10.1371/journal.pone.0063903","Sat Jun 15 19:50:42 +0000 2013"
"613","10.1371/journal.pone.0063903","Sat Jun 15 23:01:53 +0000 2013"
"614","10.1371/journal.pone.0063903","Sun Jun 16 01:16:34 +0000 2013"
"615","10.1371/journal.pone.0063903","Mon Jun 17 00:24:07 +0000 2013"
"616","10.1371/journal.pone.0063903","Mon Jun 17 04:19:40 +0000 2013"
"617","10.1371/journal.pone.0063903","Tue Jun 18 06:15:31 +0000 2013"
"618","10.1371/journal.pone.0063903","Sat Jul 20 21:33:14 +0000 2013"
"619","10.1371/journal.pone.0067012","Wed Jun 19 22:44:23 +0000 2013"
"620","10.1371/journal.pone.0067012","Wed Jun 19 22:52:31 +0000 2013"
"621","10.1371/journal.pone.0067012","Wed Jun 19 23:04:38 +0000 2013"
"622","10.1371/journal.pone.0067012","Thu Jun 20 14:14:57 +0000 2013"
"623","10.1371/journal.pone.0067012","Thu Jun 20 14:17:29 +0000 2013"
"624","10.1371/journal.pone.0067012","Thu Jun 20 14:22:00 +0000 2013"
"625","10.1371/journal.pone.0067012","Thu Jun 20 14:31:45 +0000 2013"
"626","10.1371/journal.pone.0067012","Thu Jun 20 14:39:16 +0000 2013"
"627","10.1371/journal.pone.0067012","Thu Jun 20 14:41:14 +0000 2013"
"628","10.1371/journal.pone.0067012","Thu Jun 20 15:20:38 +0000 2013"
"629","10.1371/journal.pone.0067012","Thu Jun 20 15:25:28 +0000 2013"
"630","10.1371/journal.pone.0067012","Thu Jun 20 15:56:06 +0000 2013"
"631","10.1371/journal.pone.0067012","Fri Jun 21 01:26:47 +0000 2013"
"632","10.1371/journal.pone.0067012","Sat Jun 22 11:59:52 +0000 2013"
"633","10.1371/journal.pone.0063866","Tue May 07 16:17:18 +0000 2013"
"634","10.1371/journal.pone.0063846","Sun May 26 19:42:55 +0000 2013"
"635","10.1371/journal.pone.0063846","Thu May 30 10:24:32 +0000 2013"
"636","10.1371/journal.pone.0063846","Thu Jul 11 09:02:57 +0000 2013"
"637","10.1371/journal.pone.0064110","Sun Jun 09 16:40:21 +0000 2013"
"638","10.1371/journal.pone.0064110","Tue Jun 18 20:58:08 +0000 2013"
"639","10.1371/journal.pone.0064110","Sun Jul 28 11:46:54 +0000 2013"
"640","10.1371/journal.pone.0064109","Mon Jun 03 17:23:52 +0000 2013"
"641","10.1371/journal.pone.0062937","Mon May 13 11:40:32 +0000 2013"
"642","10.1371/journal.pone.0062937","Mon May 13 12:14:52 +0000 2013"
"643","10.1371/journal.pone.0062899","Fri May 17 07:09:10 +0000 2013"
"644","10.1371/journal.pone.0062898","Sat May 04 09:20:07 +0000 2013"
"645","10.1371/journal.pone.0062898","Mon May 06 08:25:04 +0000 2013"
